caso_id,mensaje,intencion_esperada,subintencion_esperada,intencion_resuelta,subintencion_resuelta,confianza,estado,requiere_aclaracion_esperado,requiere_aclaracion_resuelto,modo_intervencion,razon_aclaracion,slots_faltantes,clave_pregunta,mensaje_aclaracion,intencion_correcta,subintencion_correcta,aclaracion_correcta,reglas_aplicadas,candidatos,error
caso_145,qué hay,menu,consultar_menu_general,menu,consultar_menu_general,0.5038118055866931,resolved,False,False,resolved,,[],,,True,True,True,[],"[{""intent"": ""menu"", ""subintent"": ""consultar_menu_general"", ""score"": 0.48, ""priority"": 80, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.48, ""detail"": ""MENU_GENERAL""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_producto"", ""score"": 0.096, ""priority"": 70, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""haber""}]}]",
caso_147,uno frito,pedido,seleccionar_preparacion,pedido,seleccionar_preparacion,0.514220275696115,resolved,True,False,resolved,,[],,,True,True,False,"[""CTX_CANTIDAD_PRODUCTO""]","[{""intent"": ""pedido"", ""subintent"": ""seleccionar_preparacion"", ""score"": 0.6, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.6, ""detail"": ""ORDER_SELECT_PREPARATION""}]}, {""intent"": ""pedido"", ""subintent"": ""indicar_cantidad"", ""score"": 0.34, ""priority"": 90, ""reasons"": [{""source"": ""Context"", ""weight"": 0.34, ""detail"": ""cantidad_con_producto_activo""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_preparacion"", ""score"": 0.1, ""priority"": 70, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.1, ""detail"": ""PREPARACION:frito""}]}]",
caso_153,2,pedido,indicar_cantidad,pedido,indicar_cantidad,0.6839958713081375,resolved,False,False,resolved,,[],,,True,True,True,"[""CTX_CANTIDAD_PRODUCTO""]","[{""intent"": ""pedido"", ""subintent"": ""indicar_cantidad"", ""score"": 0.72, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.38, ""detail"": ""QUANTITY_ONLY""}, {""source"": ""Context"", ""weight"": 0.34, ""detail"": ""cantidad_con_producto_activo""}]}]",
caso_156,qué es marinera,catalogo,consultar_definicion_preparacion,catalogo,consultar_definicion_preparacion,0.6737202053769604,resolved,False,False,resolved,,[],,,True,True,True,"[""PRIORITY_PREPARATION_DEFINITION""]","[{""intent"": ""catalogo"", ""subintent"": ""consultar_definicion_preparacion"", ""score"": 0.98, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.6, ""detail"": ""PREPARATION_DEFINITION""}, {""source"": ""PriorityRule"", ""weight"": 0.38, ""detail"": ""definition_question""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_preparacion"", ""score"": 0.64, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.54, ""detail"": ""PREPARATION_SEARCH""}, {""source"": ""PhraseMatcher"", ""weight"": 0.1, ""detail"": ""PREPARACION:a_la_marinera""}]}]",
caso_161,¿La cazuela tiene leche o crema?,seguridad_alimentaria,consultar_alergenos,seguridad_alimentaria,consultar_alergenos,0.9581640809069757,needs_human_safety_validation,True,True,needs_human_safety_validation,needs_human_safety_validation,[],safety_validation,"Por seguridad, debo validar ingredientes y preparación con el personal del restaurante.",True,True,True,"[""PRIORITY_ALLERGEN_CONTENT""]","[{""intent"": ""seguridad_alimentaria"", ""subintent"": ""consultar_alergenos"", ""score"": 3.34, ""priority"": 100, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.82, ""detail"": ""ALLERGEN_CONTENT""}, {""source"": ""Matcher"", ""weight"": 0.82, ""detail"": ""ALLERGEN_CONTENT""}, {""source"": ""PriorityRule"", ""weight"": 1.7, ""detail"": ""allergen_content""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_detalle_producto"", ""score"": 3.1, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.62, ""detail"": ""PRODUCT_DETAIL_CONTENT""}, {""source"": ""Matcher"", ""weight"": 0.62, ""detail"": ""PRODUCT_DETAIL_CONTENT""}, {""source"": ""Matcher"", ""weight"": 0.62, ""detail"": ""PRODUCT_DETAIL_CONTENT""}, {""source"": ""Matcher"", ""weight"": 0.62, ""detail"": ""PRODUCT_DETAIL_CONTENT""}, {""source"": ""Matcher"", ""weight"": 0.62, ""detail"": ""PRODUCT_DETAIL_CONTENT""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_producto"", ""score"": 0.216, ""priority"": 70, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""tener""}, {""source"": ""PhraseMatcher"", ""weight"": 0.12, ""detail"": ""PRODUCTO_BASE:cazuela""}]}]",
caso_163,¿Qué opción no es frita?,catalogo,consultar_preparacion,catalogo,consultar_preparacion,0.6988057880877978,resolved,False,False,resolved,,[],,,True,True,True,"[""PRIORITY_PREPARATION_QUERY"", ""PRIORITY_NEGATION_MODIFICATION""]","[{""intent"": ""catalogo"", ""subintent"": ""consultar_preparacion"", ""score"": 0.96, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.54, ""detail"": ""PREPARATION_SEARCH""}, {""source"": ""PhraseMatcher"", ""weight"": 0.1, ""detail"": ""PREPARACION:frito""}, {""source"": ""PriorityRule"", ""weight"": 0.32, ""detail"": ""preparation_question_over_modification""}]}, {""intent"": ""pedido"", ""subintent"": ""solicitar_modificacion"", ""score"": 0.48, ""priority"": 90, ""reasons"": [{""source"": ""PriorityRule"", ""weight"": 0.48, ""detail"": ""negation_modification""}]}]",
caso_165,"Soy alérgica al camarón, ¿qué puedo pedir?",recomendacion,solicitar_recomendacion_por_alergia,seguridad_alimentaria,consultar_alergenos,0.9068551993076887,needs_human_safety_validation,True,True,needs_human_safety_validation,needs_human_safety_validation,[],safety_validation,"Por seguridad, debo validar ingredientes y preparación con el personal del restaurante.",False,False,True,"[""PRIORITY_SAFETY_FIRST""]","[{""intent"": ""seguridad_alimentaria"", ""subintent"": ""consultar_alergenos"", ""score"": 1.886, ""priority"": 100, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.8, ""detail"": ""ALLERGY_QUERY""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.336, ""detail"": ""alérgico""}, {""source"": ""PriorityRule"", ""weight"": 0.75, ""detail"": ""safety_first""}]}, {""intent"": ""recomendacion"", ""subintent"": ""solicitar_recomendacion_por_alergia"", ""score"": 0.92, ""priority"": 65, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.92, ""detail"": ""RECOMMENDATION_BY_ALLERGY""}]}, {""intent"": ""pedido"", ""subintent"": ""iniciar_pedido"", ""score"": 0.192, ""priority"": 90, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.192, ""detail"": ""pedir""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_producto"", ""score"": 0.12, ""priority"": 70, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.12, ""detail"": ""PRODUCTO_BASE:camaron""}]}]",
caso_170,¿Qué platos tienen sin mariscos?,catalogo,consultar_categoria_por_restriccion,catalogo,consultar_categoria_por_restriccion,0.9177506670993547,needs_business_lookup,True,True,needs_business_lookup,needs_business_lookup,[],restriction_catalog_lookup,Debo validar cuáles opciones cumplen esa restricción.,True,True,True,[],"[{""intent"": ""catalogo"", ""subintent"": ""consultar_categoria_por_restriccion"", ""score"": 1.64, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.82, ""detail"": ""CATEGORY_DIETARY_RESTRICTION""}, {""source"": ""Matcher"", ""weight"": 0.82, ""detail"": ""CATEGORY_DIETARY_RESTRICTION""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_categoria"", ""score"": 0.18, ""priority"": 70, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.18, ""detail"": ""CATEGORIA:mariscos""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_producto"", ""score"": 0.096, ""priority"": 70, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""tener""}]}]",
caso_171,¿La salsa marinera contiene lácteos?,seguridad_alimentaria,consultar_alergenos,seguridad_alimentaria,consultar_alergenos,0.9222300368415624,needs_human_safety_validation,True,True,needs_human_safety_validation,needs_human_safety_validation,[],safety_validation,"Por seguridad, debo validar ingredientes y preparación con el personal del restaurante.",True,True,True,[],"[{""intent"": ""seguridad_alimentaria"", ""subintent"": ""consultar_alergenos"", ""score"": 1.64, ""priority"": 100, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.82, ""detail"": ""ALLERGEN_CONTENT""}, {""source"": ""Matcher"", ""weight"": 0.82, ""detail"": ""ALLERGEN_CONTENT""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_preparacion"", ""score"": 0.1, ""priority"": 70, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.1, ""detail"": ""PREPARACION:a_la_marinera""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_detalle_producto"", ""score"": 0.06, ""priority"": 70, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.06, ""detail"": ""INGREDIENTE:salsa""}]}]",
caso_172,¿Pueden usar utensilios separados?,seguridad_alimentaria,consultar_contaminacion_cruzada,seguridad_alimentaria,consultar_contaminacion_cruzada,0.9274877669767594,needs_human_safety_validation,True,True,needs_human_safety_validation,needs_human_safety_validation,[],cross_contamination_validation,"Por seguridad, debo confirmar con cocina el manejo de utensilios, aceite y superficies.",True,True,True,[],"[{""intent"": ""seguridad_alimentaria"", ""subintent"": ""consultar_contaminacion_cruzada"", ""score"": 1.64, ""priority"": 100, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.82, ""detail"": ""CROSS_CONTAMINATION""}, {""source"": ""Matcher"", ""weight"": 0.82, ""detail"": ""CROSS_CONTAMINATION""}]}]",
caso_173,¿Cuál plato no lleva gluten?,recomendacion,solicitar_recomendacion_por_restriccion,recomendacion,solicitar_recomendacion_por_restriccion,0.5818855165060807,ambiguous,True,True,needs_user_clarification,close_candidates,[],close_candidates,Tu mensaje admite dos interpretaciones. ¿Qué deseas hacer?,True,True,True,[],"[{""intent"": ""recomendacion"", ""subintent"": ""solicitar_recomendacion_por_restriccion"", ""score"": 0.86, ""priority"": 65, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.86, ""detail"": ""RECOMMENDATION_BY_RESTRICTION""}]}, {""intent"": ""seguridad_alimentaria"", ""subintent"": ""consultar_alergenos"", ""score"": 0.72, ""priority"": 100, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.72, ""detail"": ""ALLERGEN_OPEN_QUERY""}]}]",
caso_174,¿La mojarra se puede hacer a la plancha?,catalogo,consultar_preparacion_producto,catalogo,consultar_preparacion_producto,0.9471342712616496,resolved,False,False,resolved,,[],,,True,True,True,[],"[{""intent"": ""catalogo"", ""subintent"": ""consultar_preparacion_producto"", ""score"": 2.1, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.7, ""detail"": ""PREPARATION_PRODUCT_VERBAL""}, {""source"": ""Matcher"", ""weight"": 0.7, ""detail"": ""PREPARATION_PRODUCT_VERBAL""}, {""source"": ""Matcher"", ""weight"": 0.7, ""detail"": ""PREPARATION_PRODUCT_VERBAL""}]}, {""intent"": ""pedido"", ""subintent"": ""seleccionar_preparacion"", ""score"": 0.6, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.6, ""detail"": ""ORDER_SELECT_PREPARATION""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_producto"", ""score"": 0.12, ""priority"": 70, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.12, ""detail"": ""PRODUCTO_BASE:mojarra""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_preparacion"", ""score"": 0.1, ""priority"": 70, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.1, ""detail"": ""PREPARACION:a_la_plancha""}]}]",
caso_176,¿Qué acompañamientos tienen huevo?,seguridad_alimentaria,consultar_alergenos,seguridad_alimentaria,consultar_alergenos,0.6620306269896217,needs_human_safety_validation,True,True,needs_human_safety_validation,needs_human_safety_validation,[],safety_validation,"Por seguridad, debo validar ingredientes y preparación con el personal del restaurante.",True,True,True,[],"[{""intent"": ""seguridad_alimentaria"", ""subintent"": ""consultar_alergenos"", ""score"": 0.72, ""priority"": 100, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.72, ""detail"": ""ALLERGEN_OPEN_QUERY""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_producto"", ""score"": 0.096, ""priority"": 70, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""tener""}]}]",
caso_177,¿El aceite se comparte con productos apanados?,seguridad_alimentaria,consultar_contaminacion_cruzada,seguridad_alimentaria,consultar_contaminacion_cruzada,0.73071904444755,needs_human_safety_validation,True,True,needs_human_safety_validation,needs_human_safety_validation,[],cross_contamination_validation,"Por seguridad, debo confirmar con cocina el manejo de utensilios, aceite y superficies.",True,True,True,[],"[{""intent"": ""seguridad_alimentaria"", ""subintent"": ""consultar_contaminacion_cruzada"", ""score"": 0.82, ""priority"": 100, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.82, ""detail"": ""CROSS_CONTAMINATION""}]}]",
caso_178,¿Tienen una opción vegetariana?,catalogo,consultar_categoria_por_restriccion,catalogo,consultar_categoria_por_restriccion,0.7120014979284015,needs_business_lookup,True,True,needs_business_lookup,needs_business_lookup,[],restriction_catalog_lookup,Debo validar cuáles opciones cumplen esa restricción.,True,True,True,[],"[{""intent"": ""catalogo"", ""subintent"": ""consultar_categoria_por_restriccion"", ""score"": 0.82, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.82, ""detail"": ""CATEGORY_DIETARY_RESTRICTION""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_producto"", ""score"": 0.096, ""priority"": 70, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""tener""}]}]",
caso_181,Necesito almuerzo para doce personas.,pedido,iniciar_pedido_grupal,reserva_evento,solicitar_evento,0.44345096558953523,needs_user_clarification,True,True,needs_user_clarification,missing:date,"[""date""]",missing_event_date,¿Para qué fecha estás planeando el evento?,False,False,True,[],"[{""intent"": ""reserva_evento"", ""subintent"": ""solicitar_evento"", ""score"": 0.62, ""priority"": 75, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.62, ""detail"": ""EVENT_PROPOSAL""}]}, {""intent"": ""pedido"", ""subintent"": ""iniciar_pedido_grupal"", ""score"": 0.58, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""ORDER_GROUP_START""}]}]",
caso_182,¿Pueden entregar todos los pedidos marcados?,operacion,consultar_empaque,pedido,iniciar_pedido,0.19555284381816018,needs_user_clarification,True,True,needs_user_clarification,missing:product,"[""product""]",missing_order_product,¿Qué plato deseas pedir?,False,False,True,[],"[{""intent"": ""pedido"", ""subintent"": ""iniciar_pedido"", ""score"": 0.192, ""priority"": 90, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.192, ""detail"": ""pedir""}]}, {""intent"": ""operacion"", ""subintent"": ""consultar_empaque"", ""score"": 0.128, ""priority"": 55, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.128, ""detail"": ""marcar""}]}]",
caso_183,¿Manejan factura electrónica?,operacion,consultar_facturacion,operacion,consultar_facturacion,0.99,needs_business_lookup,True,True,needs_business_lookup,needs_business_lookup,[],invoice_business_lookup,Debo validar las condiciones de facturación con el restaurante.,True,True,True,[],"[{""intent"": ""operacion"", ""subintent"": ""consultar_facturacion"", ""score"": 3.452, ""priority"": 55, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.6, ""detail"": ""INVOICE_QUERY""}, {""source"": ""Matcher"", ""weight"": 0.6, ""detail"": ""INVOICE_QUERY""}, {""source"": ""Matcher"", ""weight"": 0.6, ""detail"": ""INVOICE_QUERY""}, {""source"": ""Matcher"", ""weight"": 0.6, ""detail"": ""INVOICE_QUERY""}, {""source"": ""Matcher"", ""weight"": 0.6, ""detail"": ""INVOICE_QUERY""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.192, ""detail"": ""facturar""}, {""source"": ""PhraseMatcher"", ""weight"": 0.26, ""detail"": ""SERVICIO:factura_electronica""}]}]",
caso_185,¿Puedo programarlo para la una?,operacion,consultar_pedido_programado,operacion,consultar_pedido_programado,0.7928682055184259,needs_user_clarification,True,True,needs_user_clarification,missing:time,"[""time""]",missing_delivery_time,¿Para qué hora necesitas la entrega?,True,True,True,[],"[{""intent"": ""operacion"", ""subintent"": ""consultar_pedido_programado"", ""score"": 0.984, ""priority"": 55, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.6, ""detail"": ""SCHEDULED_ORDER""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.144, ""detail"": ""programar""}, {""source"": ""PhraseMatcher"", ""weight"": 0.24, ""detail"": ""SERVICIO:pedido_programado""}]}]",
caso_191,Necesito seis bagres y seis arroces con camarón.,pedido,agregar_productos_pedido,catalogo,consultar_categoria,0.1845376288127073,resolved,True,False,resolved,,[],,,False,False,False,[],"[{""intent"": ""catalogo"", ""subintent"": ""consultar_categoria"", ""score"": 0.18, ""priority"": 70, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.18, ""detail"": ""CATEGORIA:arroces""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_producto"", ""score"": 0.12, ""priority"": 70, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.12, ""detail"": ""PRODUCTO_BASE:camaron""}]}]",
caso_192,¿Pueden poner el nombre de cada persona?,operacion,consultar_empaque,operacion,consultar_empaque,0.3188685728204529,needs_business_lookup,True,True,needs_business_lookup,needs_business_lookup,[],packaging_business_lookup,Debo confirmar con el restaurante si puede preparar el empaque solicitado.,True,True,True,[],"[{""intent"": ""operacion"", ""subintent"": ""consultar_empaque"", ""score"": 0.24, ""priority"": 55, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.24, ""detail"": ""SERVICIO:etiquetado_nombre""}]}]",
caso_193,¿Cuál es el tiempo de entrega para doce pedidos?,domicilio,consultar_domicilio_grupal,domicilio,consultar_domicilio_grupal,0.8044618934233051,needs_business_lookup,True,True,needs_business_lookup,needs_business_lookup,[],group_delivery_lookup,Debo validar el tiempo y las condiciones de entrega para ese pedido grupal.,True,True,True,[],"[{""intent"": ""domicilio"", ""subintent"": ""consultar_domicilio_grupal"", ""score"": 1.44, ""priority"": 75, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.72, ""detail"": ""DELIVERY_GROUP""}, {""source"": ""Matcher"", ""weight"": 0.72, ""detail"": ""DELIVERY_GROUP""}]}, {""intent"": ""domicilio"", ""subintent"": ""consultar_domicilio"", ""score"": 0.96, ""priority"": 75, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.54, ""detail"": ""DELIVERY_QUERY""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.16, ""detail"": ""domicilio""}, {""source"": ""PhraseMatcher"", ""weight"": 0.26, ""detail"": ""SERVICIO:domicilio""}]}, {""intent"": ""pedido"", ""subintent"": ""iniciar_pedido"", ""score"": 0.192, ""priority"": 90, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.192, ""detail"": ""pedir""}]}]",
caso_198,¿Tienen capacidad para cincuenta personas?,reserva_evento,consultar_eventos,,,0.0,unknown,False,True,needs_user_clarification,no_evidence,[],no_evidence,No pude identificar la solicitud. ¿Qué deseas consultar o pedir?,False,False,False,[],"[{""intent"": ""catalogo"", ""subintent"": ""consultar_producto"", ""score"": 0.096, ""priority"": 70, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""tener""}]}]",
caso_199,¿Puedo pagar una parte por transferencia y otra con tarjeta?,pago,consultar_pago_mixto,pago,consultar_pago_mixto,0.9413401633424826,ambiguous,True,True,needs_user_clarification,close_candidates,[],close_candidates,Tu mensaje admite dos interpretaciones. ¿Qué deseas hacer?,True,True,True,"[""PRIORITY_MIXED_PAYMENT""]","[{""intent"": ""pago"", ""subintent"": ""consultar_pago_mixto"", ""score"": 3.05, ""priority"": 75, ""reasons"": [{""source"": ""Matcher"", ""weight"": 1.25, ""detail"": ""PAYMENT_MIXED""}, {""source"": ""Matcher"", ""weight"": 1.25, ""detail"": ""PAYMENT_MIXED""}, {""source"": ""PriorityRule"", ""weight"": 0.55, ""detail"": ""multiple_payment_methods""}]}, {""intent"": ""pago"", ""subintent"": ""consultar_medio_pago"", ""score"": 2.92, ""priority"": 75, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.55, ""detail"": ""PAYMENT_QUERY""}, {""source"": ""Matcher"", ""weight"": 0.55, ""detail"": ""PAYMENT_QUERY""}, {""source"": ""Matcher"", ""weight"": 0.55, ""detail"": ""PAYMENT_QUERY""}, {""source"": ""Matcher"", ""weight"": 0.55, ""detail"": ""PAYMENT_QUERY""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.16, ""detail"": ""pagar""}, {""source"": ""PhraseMatcher"", ""weight"": 0.28, ""detail"": ""MEDIO_PAGO:transferencia_bancaria""}, {""source"": ""PhraseMatcher"", ""weight"": 0.28, ""detail"": ""MEDIO_PAGO:tarjeta""}]}]",
